title,brand_name,processor,memory,storage,display,product_price,special_price,emi_price,url
Dell Inspiron 15 3501 15.6 inch Full HD Display Core i7 11th Gen 8GB RAM 512GB SSD Laptop with MX330 2GB Graphics (Silver),Dell,"Intel Core i7-1165G7 Processor (12M Cache,2.80 GHz up to 4.70 GHz, with IPU)
","8GB DDR4 3200MHz RAM (Upgradable up to 32GB)
","512GB SSD
",,Not available,Not available,Not available,https://www.techlandbd.com/dell-inspiron-15-3501-i7-laptop
Dell XPS 13 9305 13.3 inch 4K Multi-Touch Display Core i7 11th Gen 16GB RAM 512GB SSD Laptop,Dell,"11th Generation Intel Core i7-1165G7 Processor (12MB Cache, up to 4.7 GHz)
",16GB LPDDR4x 4267MHz RAM ,"512GB CL35 M.2 SSD
",,Not available,Not available,Not available,https://www.techlandbd.com/dell-xps-13-9305-core-i7-laptop
Dell Inspiron 14 5410 14 inch FHD Touch display Core i5 11th Gen 8GB RAM 512GB SSD laptop with MX350 2GB Graphics,Dell,"Intel Core i5-1135G7 Processor (8M Cache, 2.40 GHz up to 4.20 GHz)
",8GB (1x8GB) DDR4 3200MHz RAM,512GB M.2 PCIe NVMe SSD,,Not available,Not available,Not available,https://www.techlandbd.com/dell-inspiron-14-5410-core-i5-2gb-graphics-laptop
Dell Inspiron 14 5410 14 inch Full HD Touch display Core i5 11th Gen 8GB RAM 512GB SSD laptop ,Dell,"Intel Core i5-1135G7 Processor (8M Cache, 2.40 GHz up to 4.20 GHz)
",8GB (1x8GB) DDR4 3200MHz RAM,512GB M.2 PCIe NVMe SSD,,Not available,Not available,Not available,https://www.techlandbd.com/dell-inspiron-14-5410-core-i5-laptop
Dell XPS 13 9310 13.4 inch UHD Multi-Touch Display Core i7 11th Gen 16GB RAM 512GB SSD 2 in 1 Laptop,Dell,"Intel Core i7-1165G7 11th gen 2.8GHz upto 4.7GHz 12MB/16GB DDR4-4267MHz on board)
","16GB DDR4 4267MHz RAM
",512GB M.2 PCIe NVMe SSD,,Not available,Not available,Not available,https://www.techlandbd.com/dell-xps-13-9310-laptop
Dell Inspiron 14 5402 14 inch Full HD display Core i7 11th Gen 8GB RAM 512GB SSD laptop with MX330 2GB graphics,Dell,"11th Generation Intel Core i7-1165G7 Processor (12MB Cache, up to 4.7 GHz)",8GB (1x8GB) DDR4 3200MHz RAM,512GB M.2 PCIe NVMe SSD,,Not available,Not available,Not available,https://www.techlandbd.com/dell-inspiron-14-5402-i7-laptop
Dell Inspiron 15 3511 15.6 Full HD Display Core i3 11th Gen 4GB RAM 1TB HDD Laptop,Dell,"Intel Core i3-1115G4 Processor (6M Cache, 3.00 GHz up to 4.10 GHz)",4GB DDR4 3200MHz RAM (Extra RAM Slot Available),"1TB 5400 rpm 2.5"" SATA Hard Drive (Extra M.2 NVMe SSD Slot Available )",,Not available,Not available,Not available,https://www.techlandbd.com/dell-inspiron-15-3511-core-i3-laptop
HP Pavilion 13-bb0069TU 13.3-inch Full HD Display Core i5 11th Gen 8GB RAM 512GB SSD Laptop,HP,"Intel Core i5-1135G7 Processor (8M Cache, 2.40 GHz up to 4.20 GHz)",8 GB 3200MHz DDR4, 512 GB NVMe SSD,,Not available,Not available,Not available,https://www.techlandbd.com/hp-pavilion-13-bb0073tu-core-i5-11th-gen-laptop
Dell Inspiron 14 5402 14 inch Full HD display Core i5 11th Gen 8GB RAM 512GB SSD laptop with MX330 2GB graphics,Dell,"Intel Core i5-1135G7 Processor (8M Cache, 2.40 GHz up to 4.20 GHz)
",8GB (1x8GB) DDR4 3200MHz RAM(Extra RAM Slot available),512GB M.2 PCIe NVMe SSD,,Not available,Not available,Not available,https://www.techlandbd.com/dell-inspiron-14-5402-laptop
HP 14s-dq2675TU 14 inch FHD Display Core i5 11th Gen 8GB RAM 512GB SSD Laptop,HP,"Intel Core i5-1135G7 Processor (8M Cache, 2.40 GHz up to 4.20 GHz)
","8GB DDR4 3200MHZ RAM (4GB*2)
","512 GB PCIe NVMe M.2 SSD
",,Not available,Not available,Not available,https://www.techlandbd.com/hp-14s-dq2675tu-core-i5-laptop
"HP Pavilion 15-cs3001TU 15.6"" Full HD Display Core i5 10th Gen 8GB DDR4 256 GB SSD Laptop",HP,"Intel Core i5-1035G1 Processor (6M Cache, 1.0GHz up to 3.60GHz)",8 GB DDR4-2666 SDRAM (1 x 8 GB),256 GB PCIe NVMe M.2 SSD,,Not available,Not available,Not available,https://www.techlandbd.com/hp-pavilion-15-cs3001tu-core-i5-laptop
HP Pavilion 14-dv0069TU 14-inch Full HD Display Core i7 11th Gen 8GB RAM 512GB SSD Laptop ,HP,"Intel i7 11th Gen 1165G7 (12MB Cache, 1.20 GHz up to 4.70 GHz)",8GB 3200MHz DDR4,512 GB PCIe NVMe M.2 SSD,,Not available,Not available,Not available,https://www.techlandbd.com/hp-pavilion-14-dv0069tu-i7-11th-laptop
HP Pavilion 15-eg0077TU 15.6-Inch Full HD Display Core i5 11th Gen 8GB RAM 512GB SSD Laptop,HP,11th Gen Intel Core i5 1135G7 (2.40GHz-4.20GHz),8GB 3200MHz DDR4 RAM (RAM Upgradable ),512GB M.2 NVMe SSD (SSD Upgradable ),,Not available,Not available,Not available,https://www.techlandbd.com/hp-pavilion-15-eg0077tu-core-i5-laptop
HP Pavilion Gaming 15-ec1101AX 15.6 inch Full HD Display Ryzen 5 4600H 8GB RAM 256GB SSD 1TB HDD Laptop With GTX 1650 4GB Graphics,HP,"AMD Ryzen 5 4600H Processor (3.0 Up To 4.0 GHz, Core 6, Threads 12)","8 GB DDR4 SDRAM (1 x 8 GB) (Update up to 32GB))
","1 TB 7200 rpm SATA HDD
256 GB PCIe NVMe TLC M.2 SSD",,Not available,Not available,Not available,https://www.techlandbd.com/hp-pavilion-15-ec1101ax-laptop
ASUS Vivobook 14X OLED X1403ZA 14 inch WQ+ Display Core i5 12th Gen 8GB RAM 512GB SSD Laptop,Asus,"Intel Core i5-12500H Processor 18M Cache,
3.30 GHz up to 4.50 GHz",8GB DDR4 on board,"512GB M.2 NVMe PCIe 3.0 SSD
",,Not available,Not available,Not available,https://www.techlandbd.com/asus-vivobook-14x-oled-x1403za-laptop
Lenovo IdeaPad Flex 5 14-inch Full HD Display Ryzen 5 4500U 8GB RAM 512GB SSD Multi-Touch 2-in-1 Laptop (3 years Warranty),Lenovo,"AMD Ryzen 5 4500U Processor (6 Cores / 6 Threads, 2.30 GHz, up to 4.00 GHz with Max Boost, 3 MB Cache L2 / 8 MB Cache L3)","8GB DDR4 3200MHz RAM
",512GB M.2 2242 PCIe NVMe SSD,,Not available,Not available,Not available,https://www.techlandbd.com/lenovo-flex-5-laptop
ASUS VivoBook 14 K413EA 14 inch Full HD Display Core i5 11th Gen 8GB RAM 512GB SSD Laptop (Hearty Gold),Asus,"Intel Core i5-1135G7 Processor 2.4 GHz (8M Cache, up to 4.2 GHz, 4 cores)
","8GB 3200 MHz DDR4 onboard, "," 512 GB PCIe G3 SSD (Extra Hard Disk Slot Available)
",,Not available,Not available,Not available,https://www.techlandbd.com/asus-vivobook-14-k413ea-core-i5-laptop-gold
ASUS VivoBook 14 K413EA 14 inch Full HD Display Core i5 11th Gen 8GB RAM 512GB SSD Laptop (Transparent Silver),Asus,"Intel Core i5-1135G7 Processor 2.4 GHz (8M Cache, up to 4.2 GHz, 4 cores)
","8GB 3200MHz DDR4 onboard, ", 512 GB PCIe G3 SSD,,Not available,Not available,Not available,https://www.techlandbd.com/asus-vivobook-14-k413ea-core-i5-laptop-silver
ASUS VivoBook 14 K413EA 14 inch Full HD Display Core i5 11th Gen 8GB RAM 512GB SSD TPM Laptop (Indie Black),Asus,"Intel Core i5-1135G7 Processor 2.4 GHz (8M Cache, up to 4.2 GHz, 4 cores)",8GB DDR4 3200MHZ RAM, 512GB PCIe G3 SSD And TPM (Extra M.2 NVME SSD Slot Available),,Not available,Not available,Not available,https://www.techlandbd.com/asus-vivobook-14-k413ea-i5-512gb-ssd-tpm-laptop
ASUS VivoBook 14 K413EA 14 inch Full HD Display Core i5 11th Gen 8GB RAM 512GB SSD Laptop (Indie Black),Asus,"Intel Core i5-1135G7 Processor 2.4 GHz (8M Cache, up to 4.2 GHz, 4 cores)",8GB DDR4 3200MHZ RAM, 512GB PCIe G3 SSD (Extra M.2 NVME SSD Slot Available),,Not available,Not available,Not available,https://www.techlandbd.com/asus-vivobook-14-k413ea-i5-laptop
Asus ZenBook Duo UX482EA 14 inch Full HD Touch Screen Dual Display Core i5 11th Gen 16GB RAM 512GB SSD Laptop,Asus,"Intel Core I5-1135G7 Processor 2.4 GHz (8M Cache, Up To 4.2 GHz, 4 Cores)",512GB M.2 NVMe PCIe 3.0 G3 SSD,512GB M.2 NVMe PCIe 3.0 SSD,,Not available,Not available,Not available,https://www.techlandbd.com/asus-zenbook-duo-14-ux482ea-i5-11th-gen-laptop
Asus VivoBook S14 S433EA 14-Inch Full HD LED Display Core i5 11th Gen 8GB RAM 512GB SSD Laptop (Gaia Green),Asus, Intel Core i5 1135G7 (8M Cache 2.40GHz-4.20GHz),8GB 3200MHz DDR4,512GB PCIe SSD ( NVMe SSD Slot available),,Not available,Not available,Not available,https://www.techlandbd.com/asus-vivobook-s14-s433ea-i5-gaia-green-laptop
Asus ZenBook Duo UX482EA 14 inch Full HD Touch Screen Dual Display Core i5 11th Gen 8GB RAM 512GB SSD Laptop,Asus,"Intel Core I5-1135G7 Processor 2.4 GHz (8M Cache, Up To 4.2 GHz, 4 Cores)",Backlit Chiclet Keyboard,512GB M.2 NVMe PCIe 3.0 SSD,,Not available,Not available,Not available,https://www.techlandbd.com/asus-zenbook-duo-ux482ea-i5-512ssd-laptop
Asus Zenbook Flip 13 UX363EA 13.3 inch Full HD OLED Display Core i5 11th Gen 8GB RAM 512GB SSD Multi-Touch 2-in-1 Laptop,Asus,"Intel Core i5-1135G7 Processor 2.4 GHz (8M Cache, up to 4.2 GHz, 4 cores)
","8GB 3200MHz LPDDR4x RAM
","512GB M.2 NVMe PCIe 3.0 SSD
",,Not available,Not available,Not available,https://www.techlandbd.com/asus-zenbook-flip-13-ux363ea-core-i5-laptop
Avita Essential 14 14 inch FHD Display Celeron N4020 4GB RAM 256GB SSD laptop (Concrete Grey),AVITA,"Intel Celeron Processor N4020 (4M Cache, 1.10 GHz up to 2.80 GHz)
","4GB LPDDR4 RAM
","256GB SATA M.2 SSD
",,Not available,Not available,Not available,https://www.techlandbd.com/avita-essential-14-n4020-256gb-ssd-laptop
Avita Essential 14 14 inch Full HD Display Celeron N4020 4GB RAM 256GB SSD laptop (Matt White),AVITA,"Intel Celeron Processor N4020 (4M Cache, 1.10 GHz up to 2.80 GHz)
","4GB LPDDR4 RAM
","256GB SATA M.2 SSD
",,Not available,Not available,Not available,https://www.techlandbd.com/avita-essential-14-n4020-256gb-laptop-matt-white
ASUS VivoBook 15 X515JA 15.6 inch FHD Display Core i5 10th Gen 8GB RAM 512GB SSD Laptop (Peacock Blue),Asus,"Intel Core i5-1035G1 Processor 1.0 GHz (6M Cache, up to 3.6 GHz, 4 cores)
",8GB DDR4 RAM,512GB M.2 NVME SSD ,,Not available,Not available,Not available,https://www.techlandbd.com/asus-vivobook-15-x515ja-core-i5-ssd-laptop-blue
Asus ZenBook 14 UX425EA 14 inch Full HD Backlit Display Core i7 11th Gen 8GB RAM 512GB SSD Laptop,Asus, Intel Core i7-1165G7 processor (2.80 GHz quad-core with Turbo Boost (up to 4.70GHz) and 12MB cache," 8GB LPDDR4X 4266 MHz
",512GB PCIeG3 NVMe SSD,,Not available,Not available,Not available,https://www.techlandbd.com/asus-zenbook-14-ux425ea-core-i7-8gb-laptop
ASUS VivoBook S15 S533EA 15.6 inch Full HD IPS Display Core i7 11th Gen 8GB RAM 512GB SSD Laptop- GAIA GREEN,Asus,"Intel Core i7-1165G7 Processor(12M Cache,2.80 up to 4.70 GHz, with IPU)","8GB 3200MHz DDR4 onboard, Memory Max Up to:16GB
",512GB PCIe SSD ,,Not available,Not available,Not available,https://www.techlandbd.com/asus-vivobook-s15-s533ea-laptop-green
Asus VivoBook 15 K513EA 15.6 inch full hd display Intel i5 11th Gen 8GB RAM 512GB SSD Laptop,Asus,Intel Core i5-1135G7 Processor,"8GB 3200MHz DDR4 ,
Memory Max Up to:16GB",,,Not available,Not available,Not available,https://www.techlandbd.com/asus-vivobook-15-k513ea-core-i5-laptop
ASUS VivoBook S15 S533EQ 15.6 inch Full HD IPS Display Core i5 11th Gen 8GB RAM 512GB SSD Laptop With MX350 2GB Graphics (Gaia Green),Asus,"Intel Core i5-1135G7 Processor 2.4 GHz (8M Cache, up to 4.2 GHz, 4 cores)",8 3200MHz GB DDR4, 512 GB PCIe G3 SSD,,Not available,Not available,Not available,https://www.techlandbd.com/asus-vivobook-s15-s533eq-i5-green-laptop
Avita Essential 14 14-inch Full HD Display Celeron N4000 4GB RAM 128GB SSD laptop (Concrete Grey),AVITA,"Intel Celeron Processor N4000 (4M Cache, 1.10 GHz up to 2.60 GHz)",4GB DDR4,128GB SSD,,Not available,Not available,Not available,https://www.techlandbd.com/avita-essential-14-n4000-concrete-grey-laptop
HP 15s-du3562TU 15.6 inch Full HD Display Core i7 11th Gen 8GB RAM 1TB HDD With 256GB Nvme SSD Laptop,HP,"Intel Core i7-1165G7 (up to 4.7 GHz with Intel Turbo Boost Technology, 12 MB L3 cache, 4 cores, 8 threads)
","8 GB DDR4-3200 MHz RAM (2 x 4 GB)
",256 GB PCIe NVMe M.2 SSD ,,Not available,Not available,Not available,https://www.techlandbd.com/hp-15s-du3562tu-laptop
HP 14s-dq2775TU 14 inch Full HD Display Core i7 11th Gen 8GB RAM 512GB SSD Laptop,HP,"Intel Core i7-1165G7 Processor (12M Cache,2.80 GHz up to 4.70 GHz)
","8GB DDR4 3200MHZ RAM (4GB*2)
","512 GB PCIe NVMe M.2 SSD
",,Not available,Not available,Not available,https://www.techlandbd.com/hp-14s-dq2775tu-laptop
Dell Inspiron 15 3511 15.6 Full HD Display Core i7 11th Gen 8GB RAM 512GB SSD Laptop with MX350 2GB Graphics,Dell,"Intel Core i7-1165G7 Processor (12M Cache, 2.80 GHz up to 4.70 GHz, with IPU)
",8GB DDR4 3200MHz RAM (Extra RAM Slot Available),512GB M.2 PCIe NVMe SSD(Extra M.2 NVMe SSD Slot Available ),,Not available,Not available,Not available,https://www.techlandbd.com/dell-inspiron-15-3511-laptop
Dell Inspiron 15 3501 15.6 Full HD Display Core i3 11th Gen 8GB RAM 1TB HDD 128GB SSD Laptop,Dell,"Intel Core i3-1115G4 Processor (6M Cache, 3.00 GHz up to 4.10 GHz)",8GB 3200 Mhz DDR4 RAM ( 4 +4 ),"128GB M.2 PCIe NVMe SSD
1TB SATA HDD ",,Not available,Not available,Not available,https://www.techlandbd.com/dell-inspiron-15-3501-laptop-i3-11th-gen-128gb-white
Dell Inspiron 13 5310 13.3 inch QHD+ IPS Display Core i7 11th Gen 8GB Ram 512GB SSD Laptop,Dell,"Intel Core i7 11370H Processor (12 MB Cache, up to 4.8 GHz)
","8GB LPDDR4 4267 MHz RAM
","512GB M.2 PCIe NVMe Solid State Drive
",,Not available,Not available,Not available,https://www.techlandbd.com/dell-inspiron-13-5310-core-i7-laptop
Dell Inspiron 15 3501 15.6 Full HD Display Core i3 11th Gen 8GB RAM 1TB HDD 512GB SSD Laptop (White),Dell,"Intel Core i3-1115G4 Processor (6M Cache, 3.00 GHz up to 4.10 GHz)",8GB DDR4 RAM (Extra RAM Slot Available),"512GB M.2 PCIe NVMe SSD
1TB SATA HDD ",,Not available,Not available,Not available,https://www.techlandbd.com/dell-inspiron-15-3501-laptop-i3-11th-gen-black
HP 15s-du3527TU 15.6 inch Full HD Display Core i5 11th Gen 8GB RAM 1TB HDD Laptop,HP,"Intel Core i5-1135G7 (up to 4.2 GHz with Intel Turbo Boost Technology, 8 MB L3 cache, 4 cores)
","8GB DDR4 3200MHZ RAM (2 x 4 GB)
","1 TB 5400 rpm SATA HDD (Extra M.2 NVME SSD Slot Available)
",,Not available,Not available,Not available,https://www.techlandbd.com/hp-15s-du3527tu-laptop
HP 15s-eq1172AU 15.6-inch Full HD Display Ryzen 5 4500U 8GB Ram 512GB SSD Laptop Windows 11,HP,"AMD Ryzen 5 4500U (2.3 GHz base clock, up to 4.0 GHz max boost clock, 8MB L3 cache, 6 cores)","8 GB DDR4 - 3200MHz (1 x 8 GB), Up to 16GB upgradable
",512 GB PCIe NVMe M.2 SSD,,Not available,Not available,Not available,https://www.techlandbd.com/hp-15s-eq1172au-ryzen-5-laptop
HP ELITEBOOK DRAGONFLY G2 13.3 INCH FULL HD TOUCH CORE I5 11TH GEN 8GB RAM 512GB SSD 2 IN 1 LAPTOP,HP,"Intel Core i5-1135G7 Processor (8M Cache, 2.40 GHz up to 4.20 GHz)
","8GB LPDDR4x 4266MHz RAM
","512GB M.2 PCIe NVMe SSD
",,Not available,Not available,Not available,https://www.techlandbd.com/hp-elitebook-dragonfly-touch-laptop
HP Pavilion 15-EG2586TU 15.6 INCH FHD DISPLAY CORE I5 12TH GEN 8GB RAM 512GB SSD LAPTOP,HP,"Intel Core i5-1240P Processor (12M Cache, up to 4.40 GHz)","8 GB DDR4-3200 MHz RAM (2 x 4 GB)
",512GB PCIe NVMe SSD,,Not available,Not available,Not available,https://www.techlandbd.com/hp-15-eg2586tu-laptop
HP Pavilion 15-eg1043TX 15.6-Inch Full HD Display Core i5 11th Gen 8GB RAM 512GB SSD Gaming laptop With NVIDIA GeForce MX450 2 GB GDDR5 Graphics,HP,Intel Core i5-1155G7 (up to 4.5 GHz with Intel Turbo Boost Technology 8 MB L3 cache 4 cores 8 threads),8 GB DDR4-3200 MHz RAM (2 x 4 GB),512 GB PCIe NVMe M.2 SSD,,Not available,Not available,Not available,https://www.techlandbd.com/hp-pavilion-15-eg1043tx-gaming-laptop
HP Pavilion 15-eg1678TU 15.6 inch Full HD Display Core i5 11th Gen 8GB RAM 512GB SSD Laptop,HP,"Intel Core i5-1155G7 (up to 4.5 GHz with Intel Turbo Boost Technology, 8 MB L3 cache, 4 cores, 8 threads)
",8GB 3200MHz DDR4 RAM (2 x 4 GB),512GB M.2 NVMe SSD,,Not available,Not available,Not available,https://www.techlandbd.com/hp-pavilion-15-eg1678tu-laptop
HP ELITEBOOK DRAGONFLY G2 13.3 INCH FULL HD TOUCH CORE i7 11TH GEN 16GB RAM 1TB SSD 2 IN 1 LAPTOP,HP,"Intel Core i7-1165G7 Processor
12M Cache, up to 4.70 GHz, with IPU","16GB LPDDR4x 4266MHz RAM
","1TB M.2 PCIe NVMe SSD
",,Not available,Not available,Not available,https://www.techlandbd.com/hp-elitebook-dragonfly-touch-i7-laptop
HP Pavilion Gaming 15-ec2908AX 15.6 inch Full HD 144 Hz Display Ryzen 7 5800H 16GB RAM 512GB SSD Gaming Laptop With RTX 3050 4GB Graphics,HP,"AMD Ryzen 7 5800H (up to 4.4 GHz max boost clock, 16 MB L3 cache, 8 cores, 16 threads)
",16 GB DDR4-3200 MHz RAM (2 x 8 GB) ,"512 GB PCIe NVMe M.2 SSD
",,Not available,Not available,Not available,https://www.techlandbd.com/hp-pavilion-gaming-15-ec2908ax-gaming-laptop
HP Pavilion Gaming 15-ec2706AX 15.6 inch Full HD Display Ryzen 5 5600H 16GB RAM 512GB SSD Gaming Laptop with RTX 3050 4GB Graphics,HP,"AMD Ryzen 5 5600H Processor (L2 3MB & L3 16MB Cache, 3.3GHz Up to 4.2GHz)
",16 GB DDR4-3200 MHz RAM (2 x 8 GB) ,"512 GB PCIe NVMe M.2 SSD
",,Not available,Not available,Not available,https://www.techlandbd.com/hp-pavilion-gaming-15-ec2706ax-gaming-laptop
HP ENVY X360 CONVERT 13-AY1123AU 13.3 INCH FULL HD DISPLAY RYZEN 7 5800U 16GB RAM 512GB SSD MULTI-TOUCH 2-IN-1 LAPTOP,HP,"AMD Ryzen 7 5800U (up to 4.4 GHz max boost clock, 16 MB L3 cache, 8 cores, 16 threads)
","16 GB DDR4-3200 MHz RAM (onboard)
","512 GB PCIe NVMe M.2 SSD
",,Not available,Not available,Not available,https://www.techlandbd.com/hp-envy-x360-convert-13-ay1123au-touch-laptop
HP Pavilion 16-A0093TX 16.1-Inch Full HD Display Core i7 10th Gen 16GB RAM 1TB HDD 256GB SSD Gaming laptop With GTX 1660 Ti 6GB Graphics,HP,"Intel Core i7-10750H (2.6 GHz base frequency, up to 5.0 GHz with Intel Turbo Boost Technology, 12 MB L3 cache, 6 cores)",16 GB DDR4-2933 SDRAM (2 x 8 GB) (Extra RAM Slot Available ),"1 TB 7200 rpm SATA HDD
256 GB PCIe NVMe TLC M.2 SSD",,Not available,Not available,Not available,https://www.techlandbd.com/hp-pavilion-16-a0093tx-i7-shadow-black-laptop
HP Victus 15-FA0031DX 15.6 inch FHD 144Hz Display Core i5 12th Gen 8GB RAM 512GB SSD Gaming Laptop with GTX 1650 4GB Graphics,HP,"Intel Core i5-12450H (up to 4.4 GHz with Intel Turbo Boost Technology, 12 MB L3 cache, 8 cores, 12 threads)
","8GB DDR4-3200 MHz (EXTRA RAM SLOT AVAILABLE, MAX CAPACITY 64GB)
","512GB PCIe NVMe M.2 SSD (GEN 4 SSD SUPPORTED, UPGRADABLE UP TO 2TB)
",,Not available,Not available,Not available,https://www.techlandbd.com/hp-victus-15-fa0031dx-core-i5-laptop
Lenovo IdeaPad 3 15.6 inch Full HD Display Ryzen 5 5500U 8GB RAM 512GB SSD Laptop ,Lenovo,AMD Ryzen 5 5500U (2.1 up to 4.0GHz) Processor, 8GB 3200MHZ RAM ( 2 x 4GB ) (1 x 4GB Non-Removable),512GB NVMe SSD ,,Not available,Not available,Not available,https://www.techlandbd.com/lenovo-ideapad-3-15inch-ryzen-5-5500u-laptop
HP PROBOOK 450 G7 15.6 INCH CORE I5 10TH GEN 8GB RAM 1TB HDD LAPTOP WITH NVIDIA MX130 2GB GRAPHICS,HP,"Intel Core i5-10210U Processor (6M Cache, 1.60GHz up to 4.20 GHz)",8GB DDR4 RAM ,1TB 5400 rpm HDD,,Not available,Not available,Not available,https://www.techlandbd.com/hp-probook-450-g7-i5-10th-gen-8gb-ram-laptop
HP PROBOOK 450 G8 15.6-INCH FULL HD DISPLAY CORE I5 11TH GEN 8GB RAM 512GB SSD LAPTOP WITH MX 450 2GB GRAPHICS,HP," Intel i5 11th Gen 1135G7-2.40 To 4.20 GHz
",8GB 3200MHz DDR4 ( Extra RAM Slot available upgrade up to 32GB ),512GB M.2 NVME SSD,,Not available,Not available,Not available,https://www.techlandbd.com/hp-probook-450-g8-i5-laptop
Lenovo IdeaPad Slim 3i 15.6 inch FHD Display Core i3 11th Gen 8GB RAM 512GB SSD Laptop (3 years Warranty),Lenovo,"Intel Core i3-1115G4 Processor (6MB cache, 3.0 GHz up to 4.1 GHz)
","8GB DDR4 3200MHz RAM (Expandable Ram)
","512GB M.2 PCIe 3.0x4 NVMe SSD (Expandable SSD)
",,Not available,Not available,Not available,https://www.techlandbd.com/lenovo-ideapad-slim-3i-core-i3-11th-gen-laptop-bd
HP PAVILION X360 CONVERTIBLE 14-DY1900TU 14 INCH FULL HD TOUCH INTEL I7 11TH GEN 16GB RAM 1 TB SSD 2 IN 1 LAPTOP,HP,"Intel Core i7-1195G7 Processor (12M Cache, 2.90 GHz up to 5.00 GHz)
","16 GB DDR4-3200 MHz RAM (2 x 8 GB)
","1 TB PCIe NVMe M.2 SSD
",,Not available,Not available,Not available,https://www.techlandbd.com/hp-pavilion-x360-convertible-14-dy1900tu-laptop
Lenovo IdeaPad 5 15.6 inch Full HD Display Ryzen 7 5700U 16GB RAM 512GB SSD Laptop (3 years Warranty),Lenovo,"AMD Ryzen 7 5700U (1.80GHz up to 4.30 GHz)
","16GB DDR4 3200MHz RAM
","512GB M.2 2280 PCIe QLC SSD
",,Not available,Not available,Not available,https://www.techlandbd.com/lenovo-ideapad-5-laptop
LENOVO IDEAPAD 5 PRO 16ACH6 16 INCH IPS DISPLAY RYZEN 7 5800H 16GB RAM 512GB SSD LAPTOP WITH NVIDIA GEFORCE GTX 1650 4GB GRAPHICS,Lenovo,"AMD Ryzen 7 5800H (8C / 16T, 3.2 / 4.4GHz, 4MB L2 / 16MB L3)
","16GB Soldered DDR4 3200mhz (Extra Ram Slot Available, Max Capacity 64GB)
","512GB SSD M.2 2280 PCIe 3.0x4 NVMe
",,Not available,Not available,Not available,https://www.techlandbd.com/lenovo-ideapad-5-pro-16ach6-laptop
Lenovo Yoga Slim 7i 14-inch Full HD IPS Touch Display Core i7 11th Gen 8GB RAM 1TB SSD Laptop with Digital Pen,Lenovo,"11TH GEN ITL i7-1165G7 (2.8 - 4.7 GHZ, 12MB )",8GB 3200MHz DDR4,1TB SSD NVME,,Not available,Not available,Not available,https://www.techlandbd.com/lenovo-yoga-slim-7i-core-i7-laptop
MSI GF63 THIN 10SCXR 15.6 INCH IPS FULL HD INTEL CORE I5 10TH GEN 8GB RAM 256 GB SSD 1TB HDD LAPTOP WITH GTX 1650 4GB GRAPHICS ,MSI,"Intel Core i5-10500H Processor
12M Cache, up to 4.50 GHz","8GB DDR4-3200mhz RAM, (Extra Ram Slot Available) Get ready for some serious multitasking ",256GB PCIE NVME SSD (Extra HDD Slot Available),,Not available,Not available,Not available,https://www.techlandbd.com/msi-gf63-thin-10scxr-laptop
MSI GF63 Thin 11SC 15.6 inch FHD Display Core i5 11th Gen 8GB RAM 1TB HDD & 256GB SSD Gaming Laptop with GTX 1650 4GB Graphics,MSI,"Intel Core i5-11400H Processor( 12M Cache, 2.70 GHz up to 4.50 GHz)","8GB DDR4-3200MHZ RAM (Extra Ram Slot Available, Up To 64GB)",1TB HDD & 256GB M.2 PCIE NVME SSD,,Not available,Not available,Not available,https://www.techlandbd.com/msi-gf63-thin-11sc-core-i5-gaming-laptop-bd
Lenovo IdeaPad Slim 3i 15.6 inch FHD Display Core i5 10th Gen 8GB RAM 1TB HDD Laptop (3 years Warranty),Lenovo,"Intel Core i5-1035G1 Processor (6M Cache, 1.10 GHz up to 3.70 GHz)",8GB DDR4 SODIMM 2666MHz RAM ( 1 Soldered ram + 1 Expandable ),1TB 5400rpm HDD ( M.2 PCIe Gen 3.0 Nvme SSD Slot Available ),,Not available,Not available,Not available,https://www.techlandbd.com/lenovo-ideapad-slim-3i-core-i5-laptop
MSI Modern 14 B11SBU 14 Inch Full HD Display Core I5 11th Gen 8GB RAM 1TB SSD Laptop With MX450 2GB Graphics,MSI,"Intel Core i5-1135G7 Processor
8M Cache, up to 4.20 GHz", DDR4 8GB (3200MHz) (Max 32GB Max Capacity),1TB NVMe PCIe Gen3x4 SSD,,Not available,Not available,Not available,https://www.techlandbd.com/msi-modern-14-b11sbu-core-i5-1tb-laptop
MSI Modern 14 B11MO 14 inch Full HD IPS Display Core i3 11th Gen 8GB RAM 512GB SSD Laptop,MSI,"11th Gen. Intel Core i3-1115G4 Processor (3.00GHz up to 4.10GHz with turbo boost technology
6 MB Intel Smart Cache)
", 8GB DDR4 (3200MHz),"512GB NVMe PCIe SSD ( UPGRADABLE )
",,Not available,Not available,Not available,https://www.techlandbd.com/msi-modern-14-b11mo-i3-laptop
MSI Modern 14 B11SBU 14 Inch Full HD Display Core I5 11th Gen 8GB RAM 512GB SSD Laptop With MX450 2GB Graphics,MSI,"Intel Core i5-1135G7 Processor
8M Cache, up to 4.20 GHz", DDR4 8GB (3200MHz) (Max 32GB Max Capacity),512GB NVMe PCIe Gen3x4 SSD,,Not available,Not available,Not available,https://www.techlandbd.com/msi-modern-14-b11sbu-core-i5-laptop
