title,brand_name,processor,memory,storage,display,product_price,special_price,emi_price,url
ASUS TUF Dash F15 FX516PM 15.6 inch Full HD 240Hz Display Core i7 11th Gen 16GB RAM 512GB SSD Gaming Laptop with RTX 3060 6GB Graphics (Eclipse Grey),Asus,"Intel Core i7-11370H Processor 3.3 GHz, 4 cores (12M Cache, up to 4.8GHz)","16GB DDR4-3200 SO-DIMM (Extra Ram slot available, up-to 32GB)","512GB M.2 NVMe PCIe 3.0 SSD, Extra M.2 NVMe SSD Available","15.6 inch IPS FHD (1920 x 1080) 240Hz 16:9 anti-glare display, with Adaptive-Sync, SRGB 100%",Not available,Not available,Not available,https://www.techlandbd.com/asus-tuf-dash-f15-fx516pm-i7-grey-laptop
Asus TUF Gaming A15 FA506IV AMD Ryzen 9 4900H 8GB RAM 1TB SSD LAPTOP With NVIDIA RTX2060 6GB Graphics,Asus,"AMD Ryzen 9 4900H Processor (8MB caches, Base Speed 3.3 GHz up to 4.4 GHz with 8 cores and 16 threads)Powered by an AMD Ryzen™ 9, the TUF Gaming A15 capably handles everything from quick-play matches to marathon study sessions. The CPU’s 8 cores and 16 threads offer serious power for everything from everyday multitasking to serious multimedia projects to fast-paced multiplayer gaming. Take charge of your day with an energy-efficient and agile AMD Ryzen™ processor.",8GB DDR4 3200MHz SO-DIMM (Extra Ram Slot Available) Get ready for some serious multitasking —,"1TB M.2 NVMe™ PCIe® 3.0 SSD, Accelerate load times across a massive collection with an space for a second NVMe SSD.**Upgrading your RAM and SSD is simplified with an easy-upgrade design that gives you fast access to memory slots and storage bays.","15.6"" (16:9) LED-backlit FHD (1920x1080) 144Hz Anti-Glare IPS-level Panel with 45% NTSC",Not available,Not available,Not available,https://www.techlandbd.com/asus-tuf-gaming-a15-fa506iv-laptop
DELL XPS 15 9520 15.6 INCH 3.5K OLED DISPLAY INTEL I7 12TH GEN 16GB RAM 512GB SSD LAPTOP WITH RTX 3050 TI 4GB GRAPHICS,Dell,Intel Core i7 12700H 4.60GHz (Core 14 Thread 20),16GB DDR5 4800 MHz,512GB SSD NVMe PCIe,15.6 inch 3.5K OLED Display QHD (3456x2160 ) 60 Hz,Not available,Not available,Not available,https://www.techlandbd.com/dell-xps-15-9520-intel-i9-12th-gen-touch-laptop
ASUS VivoBook 15 K513EA 15.6 inch Full HD Display Core i3 11th Gen 8GB RAM 512GB SSD Laptop (Hearty Gold),Asus,"Intel Core i3-1115G4 Processor (6M Cache, 3.00 GHz up to 4.10 GHz)",8GB DDR4 3200MHz SDRAM (Extra Ram Slot Available For Expand),512GB M.2 NVMe PCIe 3.0 SSD (Extra Hard Disk Slot Available),"15.6-inch,FHD (1920 x 1080) 16:9,IPS-level Panel, Anti-glare display, LED Backlit,250nits,NTSC: 45%,Screen-to-body ratio: 85 %",Not available,Not available,Not available,https://www.techlandbd.com/asus-vivobook-15-k513ea-i3-8gb-laptop
Asus VivoBook 14 X415JA 14 inch Full HD Display Core i5 10th Gen 4GB RAM 1TB HDD Laptop -GREY,Asus,Not available,Not available,Not available,Not available,Not available,Not available,Not available,https://www.techlandbd.com/asus-vivobook-14-x415ja-core-i5-laptop
Asus VivoBook 14 X415JA 14-inch Full HD Display Core i3 10th Gen 4GB RAM 1TB HDD Laptop -Gray,Asus,Not available,Not available,Not available,Not available,Not available,Not available,Not available,https://www.techlandbd.com/asus-vivobook-14-x415ja-core-i3-10th-gen-laptop
Asus VivoBook 14 X415JA 14-inch Full HD Display Core i3 10th Gen 4GB RAM 1TB HDD Laptop -Peacock Blue,Asus,Not available,Not available,Not available,Not available,Not available,Not available,Not available,https://www.techlandbd.com/asus-vivobook-14-x415ja-14-inch-peacock-blue-laptop
Asus VivoBook 14 X415JA 14-inch Full HD Display Core i3 10th Gen 4GB RAM 1TB HDD Laptop -Silver,Asus,Not available,Not available,Not available,Not available,Not available,Not available,Not available,https://www.techlandbd.com/asus-vivobook-14-x415ja-core-i3-laptop
ASUS VivoBook 15 K513EA 15.6 inch Full HD Display Core i3 11th Gen 8GB RAM 512GB SSD Laptop (Indie Black),Asus,"Intel Core i3-1115G4 Processor (6M Cache, 3.00 GHz up to 4.10 GHz)",8GB DDR4 3200MHz SDRAM (On Board) (Extra Ram Slot Available For Expand),512GB M.2 NVMe PCIe 3.0 SSD (Extra Hard Disk Slot Available),"15.6-inch,FHD (1920 x 1080) 16:9,IPS-level Panel, Anti-glare display, LED Backlit,250nits,NTSC: 45%,Screen-to-body ratio: 85 %",Not available,Not available,Not available,https://www.techlandbd.com/asus-vivobook-15-k513ea-core-i3-8gb-ram-black-laptop
ASUS VivoBook 15 K513EA 15.6 inch Full HD Display Core i3 11th Gen 8GB RAM 512GB SSD Laptop (Transparent Silver),Asus,"Intel Core i3-1115G4 Processor (6M Cache, 3.00 GHz up to 4.10 GHz)",8 GB DDR4 3200MHz SDRAM (Extra Ram Slot Available),512GB M.2 NVMe PCIe 3.0 SSD (Extra Hard Disk Slot Available),"15.6-inch,FHD (1920 x 1080) 16:9,IPS-level Panel, Anti-glare display, LED Backlit,250nits,NTSC: 45%,Screen-to-body ratio: 85 %",Not available,Not available,Not available,https://www.techlandbd.com/asus-vivobook-15-k513ea-i3-laptop
ASUS VivoBook 15 X513EA 15.6-inch Full HD Display Core i5 11th Gen 8GB RAM 512GB SSD Laptop,Asus,"Intel Core i5-1135G7 Processor (8M Cache, 2.40 GHz up to 4.20 GHz)",8GB DDR4 3200MHz SDRAM (Extra ram slot available),512GB PCIe Gen3 x2 M.2 SSD (Extra HDD slot available),39.62cm(15.6) (16:9) LED-backlit FHD (1920x1080) 60Hz Anti-Glare Panel with 45% NTSC with wide 178° viewing angles,Not available,Not available,Not available,https://www.techlandbd.com/asus-vivobook-15-x513ea-laptop
ASUS VIVOBOOK 15 X1500EA 15.6 FULL HD DISPLAY CORE I5 11TH GEN 8GB RAM 512GB SSD LAPTOP,Asus,"Intel Core i5-1135G7 Processor 2.40 GHz ( 8 M Cache, up to 4.20 GHz, 2 cores)",8GB DDR4 3200MHz SDRAM (Extra Ram Slot Available),512GB M.2 NVMe PCIe 3.0 SSD,"15.6-inch, FHD (1920 x 1080) WV 16:9, Anti-glare display, LED Backlit, 200nits, NTSC: 45%, Screen-to-body ratio: 83 %",Not available,Not available,Not available,https://www.techlandbd.com/asus-vivobook-15-x1500ea-laptop
ASUS VivoBook Flip 14 TM420IA 14-inch Full HD Touch Display Ryzen 5 4GB 512GB SSD Laptop,Asus,AMD Ryzen5 4500U 2.30GHZ,"4GB DDR4 3200MHz RAM, Memory Max Up To:16GB",512 GB PCIe G3 SSD,"Touch Screen, 14.0-Inch, -, FHD (1920 X 1080) 16:9, IPS-Level Panel, Glossy Display, LED Backlit, 250nits, NTSC: 45%, Screen-To-Body Ratio: 82 %, With Stylus Support",Not available,Not available,Not available,https://www.techlandbd.com/asus-vivobook-flip-14-tm420ia-laptop
ASUS VivoBook M515UA 15.6 inch HD IPS Display Ryzen 5 5500U 4GB RAM 256GB SSD Laptop,Asus,"AMD Ryzen 5 5500U Processor 2.1GHz (8M Cache, up to 4.0GHz, 6 cores)",4GB DDR4 onboard,256GB PCIe Gen3 x2 SSD,"15.6-inch,HD (1366 x 768) 16:9,Anti-glare display,LED Backlit,200nits,NTSC: 45%",Not available,Not available,Not available,https://www.techlandbd.com/asus-vivobook-m515ua-laptop
Asus VivoBook S14 S433EA 14-Inch Full HD LED Display Core i7 11th Gen 16GB RAM 512GB SSD Laptop (Gaia Green),Asus,11th Gen Intel Core i7 1165G7 (2.80GHz-4.70GHz),16GB 3200MHz DDR4,512GB PCIe SSD,"35.56cm(14”) LED-backlit Full HD (1920 x 1080) 16:9 Frameless NanoEdge display with 85% screen-to-body ratio 178° wide-view technology, Anti-glare, SRGB 100%",Not available,Not available,Not available,https://www.techlandbd.com/asus-vivobook-s14-s433ea-i7-gaia-green-laptop
Asus VivoBook X413EA 14-inch Full HD Display Core i5 11th Gen 8GB RAM 512GB SSD Laptop (Bespoke Black),Asus,"Intel Core i5-1135G7 Processor 2.4 GHz (8M Cache, up to 4.2 GHz, 4 cores)",8GB DDR4 3200MHz onboard,Not available,"14.0-inch, FHD (1920 x 1080) 16:9, Anti-glare display, LED Backlit, 220nits, NTSC: 45%, Screen-to-body ratio: 84 ％",Not available,Not available,Not available,https://www.techlandbd.com/asus-vivobook-x413ea-laptop
Asus VivoBook X415MA 14-inch Full HD Display Intel Celeron N4020 4GB RAM 1TB HDD Laptop (Slate Grey),Asus,Not available,Not available,Not available,Not available,Not available,Not available,Not available,https://www.techlandbd.com/asus-vivobook-x415ma-laptop
Asus VivoBook Pro 15 K3500PC 15.6 inch Full HD Display Core i5 11th Gen 16GB RAM 512GB SSD Gaming Laptop with RTX 3050 4GB Graphics,Asus,"Intel Core i5-11300H Processor 3.1 GHz (8M Cache, up to 4.4 GHz, 4 cores)",16GB DDR4 3200MHz onboard,512GBM.2 NVMe PCIe 3.0 SSD,"15.6-inch, 400nits FHD (1920 x 1080) 16:9 aspect ratio Anti-glare display 100% sRGB color gamut",Not available,Not available,Not available,https://www.techlandbd.com/asus-vivobook-pro-15-k3500pc-gaming-laptop
Asus VivoBook S14 S433EA 14-Inch Full HD LED Display Core i5 11th Gen 8GB RAM 512GB SSD Laptop (Indie Black),Asus,"Intel Core i5-1135G7 Processor( 8M Cache, 2.40 GHz up to 4.20 GHz)",8GB 3200MHz DDR4,512GB PCIe SSD ( NVMe SSD Slot available),"35.56cm(14”) LED-backlit Full HD (1920 x 1080) 16:9 Frameless NanoEdge display with 85% screen-to-body ratio 178° wide-view technology, Anti-glare",Not available,Not available,Not available,https://www.techlandbd.com/asus-vivobook-s14-s433ea-core-i5-indie-black-laptop
Asus VivoBook X415MA 14-inch Full HD Display Intel Celeron N4020 4GB RAM 1TB HDD Laptop (Transparent Silver),Asus,Not available,Not available,Not available,Not available,Not available,Not available,Not available,https://www.techlandbd.com/asus-vivobook-x415ma-celeron-laptop
Asus Vivobook X515MA 15.6 inch HD Display Celeron N4020 4GB RAM 1TB HDD Laptop,Asus,"Intel Celeron Processor N4020 (4M Cache, 1.10 GHz up to 2.80 GHz)",4GB DDR4 RAM (Expandable RAM),1TB SATA 5400RPM HDD (Extra M.2 Nvme Slot Available For SSD),15.6-inch HD (1366 x 768) 16:9 aspect ratio,Not available,Not available,Not available,https://www.techlandbd.com/asus-vivobook-x515ma-laptop
Asus ZenBook Duo UX481FL 14 inch FHD Dual Display core i5 10th gen 8GB RAM 1TB SSD LAPTOP with MX250 GRAPHICS,Asus,"Intel Core i5-10210U (6MB cache, 1.6GHz with Turbo Boost up to 4.2GHz) Processor",8GB 2133MHz LPDDR3,1TB PCIe SSD,14” LED-backlit Full HD (1920 x 1080) 16:9 Anti-glare IPS Display,Not available,Not available,Not available,https://www.techlandbd.com/asus-ux581gv-10th-gen-laptop
Asus Zenbook Flip 13 UX363EA 13.3-Inch Full HD Display Core i7 11th Gen 16GB RAM 512GB SSD Multi-Touch 2-in-1 Laptop,Asus,11th Gen Intel Core i7 1165G7 (2.80GHz-4.70GHz),16GB 3200MHz LPDDR4x RAM,512GB PCIe SSD,"13.3” LED-backlit Full HD (1920 x 1080) 16:9 slim-bezel NanoEdge touchscreen Display; (3.9 mm-thin sides bezel, 178° wide-view technology, IPS-level (In-Plane Switching))",Not available,Not available,Not available,https://www.techlandbd.com/asus-zenbook-flip-13-ux363ea-i7-2-in-1-laptop
Asus ZenBook 14 UX425EA 14-inch Full HD Backlit Display Core i7 11th Gen 16GB RAM 512GB SSD Laptop,Asus,Intel Core i7-1165G7 processor (2.80 GHz quad-core with Turbo Boost (up to 4.70GHz) and 12MB cache,16 GB 3200MHz LPDDR4X,512GB PCIeG3 NVMe SSD,"14.0” FHD (1920X1080) LED BACKLIT DISPLAY 16:9, IPS-LEVEL, ANTI GRARE DISPLAY, 300 NITS, 100% sRGB, 90% SCREEN TO BODY RATIO",Not available,Not available,Not available,https://www.techlandbd.com/asus-zenbook-14-ux425ea-core-i7-laptop
Asus ZenBook 14 UX425JA 14-inch FHD 450NITS Display Core i5 10th Gen 8GB RAM 512GB SSD Laptop- Lilac Mist,Asus,"Intel Core i5-1035G1 Processor (6M Cache, 1.00 GHz up to 3.60 GHz)",8GB LPDDR4X 3200MHz RAM,512GB PCIe NVMe 3.0 x2 M.2 SSD,"14.0-inch, LCD, FHD (1920 x 1080) 16:9, IPS-level Panel, Anti-glare display, LED Backlit, 450nits, sRGB: 100%, Screen-to-body ratio: 90%",Not available,Not available,Not available,https://www.techlandbd.com/asus-zenbook-14-ux425ja-core-i5-lilac-mist-laptop
AVITA LIBER 14-inch FULL HD DISPLAY Core i5 10th GEN 8GB RAM 512GB SSD Laptop (Champagne Gold),AVITA,Intel Core i5 10210U (Cache 6MB 1.60 GHz- 4.20 GHz),8GB DDR4,512 GB SSD,"14"" FHD IPS (1920 x 1080)",Not available,Not available,Not available,https://www.techlandbd.com/avita-liber-core-i5-champagne-gold-laptop
Asus ZenBook 14 UX425JA 14-inch Full HD LED Backlit Display Core i7 10th Gen 16GB RAM 512GB SSD Laptop,Asus,"Intel Core i7-1065G7 Processor (8M Cache, 1.30 GHz up to 3.90 GHz)",16GB LPDDR4X 3200MHz RAM,512GB PCIe NVMe 3.0 x2 M.2 SSD,"14.0-inch, LCD, FHD (1920 x 1080) 16:9, IPS-level Panel, Anti-glare display, LED Backlit, 300nits, sRGB: 100%, Screen-to-body ratio: 90%",Not available,Not available,Not available,https://www.techlandbd.com/asus-zenbook-14-ux425ja-pine-gray
Asus ZenBook 14 UX425JA 14-inch Full HD LED Backlit Display Core i7 10th Gen 16GB RAM 512GB SSD Laptop,Asus,"Intel Core i7-1065G7 Processor (8M Cache, 1.30 GHz up to 3.90 GHz)",16GB LPDDR4X 3200MHz RAM,512GB PCIe NVMe 3.0 x2 M.2 SSD,"14.0-inch, LCD, FHD (1920 x 1080) 16:9, IPS-level Panel, Anti-glare display, LED Backlit, 300nits, sRGB: 100%, Screen-to-body ratio: 90%",Not available,Not available,Not available,https://www.techlandbd.com/asus-zenbook-14-ux425ja-lilac-mist
AVITA LIBER V 14-inch Full HD Display Core i5 10th Gen 8GB RAM 512GB SSD Laptop (Cloud Silver),AVITA,"Intel Core i5-10210U Processor (6M Cache, 1.60 GHz up to 4.20 GHz)",8GB DDR4,512 GB SSD,"14"" 16:9 Full HD (1920 x 1080) Anti-Glare IPS Panel with 178 degrees wide viewing angle",Not available,Not available,Not available,https://www.techlandbd.com/avita-liber-v-i5-10th-gen-laptop-cloud-silver
AVITA LIBER V 14-inch Full HD Display Core i5 10th Gen 8GB RAM 512GB SSD Laptop (Matt Black),AVITA,"Intel Core i5-10210U Processor (6M Cache, 1.60 GHz up to 4.20 GHz)",8GB DDR4,512 GB SSD,"14"" 16:9 Full HD (1920 x 1080) Anti-Glare IPS Panel with 178 degrees wide viewing angle",Not available,Not available,Not available,https://www.techlandbd.com/avita-liber-v-i5-10th-gen-laptop-matt-black
Chuwi HeroBook Pro+ 13.3 inch 3K Display intel Celeron J3455 8GB RAM 128GB SSD Laptop,Chuwi,"Intel Celeron Processor J3455 (2M Cache, up to 2.3 GHz)",8GB LPDDR4,128GB EMMC,"13.3"" 3K (3200 x1800), 16:9 Display",Not available,Not available,Not available,https://www.techlandbd.com/chuwi-herobook-pro-plus-laptop
Dell G5 15 5500 15.6 inch Full HD Display Core i7 10th Gen 16GB RAM 512SSD Gaming Laptop with RTX 2060 6GB Graphics,Dell,"Intel Core i7-10750H Processor(12M Cache, up to 5.00 GHz)","16GB, 2933 MHz, DDR4; up to 64GB (additional memory sold separately)",512 NVMe PCIe SSD,"15.6 inch FHD(1920x1080) 300nits WVA Anti-Glare LED Backlit Display(non-touch), 144Hz refresh rate",Not available,Not available,Not available,https://www.techlandbd.com/dell-g5-15-5500-gaming-laptop
Dell G5 15 5500 15.6 inch Full HD Display Core i7 10th Gen 16GB RAM 1TB SSD Gaming Laptop with RTX 2070 8GB Graphics,Dell,"Intel Core i7-10750H Processor(12M Cache, up to 5.00 GHz)","16GB, 2933 MHz, DDR4; up to 64GB (additional memory sold separately)",1TB NVMe PCIe SSD,"15.6 inch FHD(1920x1080) 300nits WVA Anti-Glare LED Backlit Display(non-touch), 144Hz refresh rate",Not available,Not available,Not available,https://www.techlandbd.com/dell-g5-15-5500-core-i7-laptop
Chuwi HeroBook Pro+ 13.3 inch 3K Display intel Celeron J3455 8GB RAM 256GB SSD Laptop,Chuwi,"Intel Celeron Processor J3455 (2M Cache, 1.50 GHz up to 2.3 GHz)",8GB LPDDR4,256GB SSD,"13.3"" 3K (3200 x1800), 16:9 Display",Not available,Not available,Not available,https://www.techlandbd.com/chuwi-herobook-pro-plus-256gb-ssd-laptop
DELL G5 15-5590 15.6'' FHD CORE i5 9TH GEN 8GB RAM 1TB HDD 128GB SSD FINGERPRINT Backlit Key NVIDIA GeForce GTX 1650 4GB GDDR5 Graphics,Dell,"8th Gen Intel Core i5-8300HQ Quad-Core Processor (8M Cache, up to 4.0 GHz)","8GB, 2666 MHz, DDR4; up to 32GB (additional memory sold separately)",128GB PCIe M.2 SSD with 1TB 5400 RPM HDD,FHD (1920 x 1080) IPS Anti-Glare LED-Backlit Display (non-touch) with 60Hz refresh rate,Not available,Not available,Not available,https://www.techlandbd.com/dell-g5-5590-core-i5-9th-gen-1650ti-laptop
AVITA LIBER V 14-inch Full HD Display Core i5 10th Gen 8GB RAM 512GB SSD Laptop (Golden Matt Black),AVITA,"Intel Core i5-10210U Processor (6M Cache, 1.60 GHz up to 4.20 GHz)",8GB DDR4,512 GB SSD,"14"" 16:9 Full HD (1920 x 1080) Anti-Glare IPS Panel with 178 degrees wide viewing angle",Not available,Not available,Not available,https://www.techlandbd.com/avita-liber-v-i5-10th-gen-laptop-golden-matt-black
Dell Inspiron 14 5410 14 inch Full HD display Core i7 11th Gen 8GB RAM 512GB SSD laptop,Dell,"Intel Core i7-11370H Processor (12M Cache, up to 4.80 GHz, with IPU)",8GB (1x8GB) DDR4 3200MHz RAM,512GB M.2 PCIe NVMe SSD,14.0-inch FHD (1920 x 1080) Display,Not available,Not available,Not available,https://www.techlandbd.com/dell-inspiron-14-5410-core-i7-laptop
Dell Inspiron 14 7400 14.5 inch QHD Display Core i5 11th Gen 8GB RAM 512GB SSD Laptop with MX350 2GB graphics,Dell,"Intel Core i5-1135G7 Processor (8M Cache, 2.40 GHz up to 4.20 GHz)",8GB LPDDR4 3200MHz RAM,512GB M.2 PCIe NVMe SSD,"14.5-inch 16:10 QHD+ (2560 x 1600) IPS AG Non-Touch, 300nits, 100% sRGB",Not available,Not available,Not available,https://www.techlandbd.com/dell-inspiron-14-7400-laptop-
Dell Inspiron 13 7306 13.3 inch Full HD Multi-Touch Display Core i5 11th Gen 8GB RAM 512GB SSD 2 in 1 Laptop,Dell,"Intel Core i5-1135G7 Processor (8M Cache, 2.40 GHz up to 4.20 GHz)",8GB LPDDR4x 3200MHz RAM,512GB M.2 PCIe NVMe SSD,"13.3"" FHD (1920x1080)Touch Display",Not available,Not available,Not available,https://www.techlandbd.com/dell-inspiron-13-7306-multi-touch-laptop
Dell Inspiron 14 5406 14 inch Full HD Multi Touch display Core i5 11th Gen 8GB RAM 512GB SSD 2 in 1 laptop with MX330 2GB graphics,Dell,"Intel Core i5-1135G7 Processor (8M Cache, 2.40 GHz up to 4.20 GHz)",8GB (1x8GB) DDR4 3200MHz RAM(Extra RAM Slot available),512GB M.2 PCIe NVMe SSD,14.0-inch FHD (1920 x 1080) WVA LED-Backlit Touch Display,Not available,Not available,Not available,https://www.techlandbd.com/dell-inspiron-14-5406-laptop
Dell Inspiron 14 5410 14 inch Full HD Touch display Core i7 11th Gen 16GB RAM 512GB SSD laptop with MX350 2GB Graphics,Dell,"Intel Core i7-1165G7 Processor (12M Cache,2.40 GHz up to 4.70 GHz)",16GB DDR4 3200MHz RAM,512GB M.2 PCIe NVMe SSD,14.0-inch FHD (1920 x 1080) Touch Screen Display,Not available,Not available,Not available,https://www.techlandbd.com/dell-inspiron-14-5410-core-i7-16gb-ram-laptop
Dell Inspiron 15 3505 15.6-inch Full HD Display Ryzen 3 3250U 4GB RAM 1TB HDD Laptop,Dell,AMD Ryzen 3 3250U processor(2.6 Ghz up to 3.5 Ghz),4GB DDR4 2400 MHz RAM (Extra Ram slot Available ),1TB HDD (Extra M.2 Nvme Slot Available ),15.6-inch FHD (1920 x 1080) Anti-glare LED Backlight Non-touch Narrow Border WVA Display,Not available,Not available,Not available,https://www.techlandbd.com/dell-inspiron-15-3505-ryzen-3-laptop
Dell Inspiron 15 3505 15.6-inch Full HD Display Ryzen 3 3250U 4GB RAM 1TB HDD Laptop,Dell,AMD Ryzen 3 3250U processor(2.6 Ghz up to 3.5 Ghz),4GB DDR4 3200MHz RAM (Extra Ram slot Available ),1TB HDD ( Extra SSD Nvme M.2 Gen 3 Slot Available ),15.6-inch FHD (1920 x 1080) Anti-glare LED Backlight Non-touch Narrow Border WVA Display,Not available,Not available,Not available,https://www.techlandbd.com/dell-inspiron-15-3505-laptop
Dell Inspiron 15 3583 15.6-inch HD Display Intel Pentium Gold 5405U 4GB RAM 1TB HDD Laptop,Dell,"Intel Pentium Gold 5405U Processor 2M Cache, 2.30 GHz",4GB DDR4 2666mzh RAM (Extra Ram Slot Available),"1TB 5400 rpm 2.5"" SATA Hard Drive (Extra M.2 NVMe Slot Available )",15.6-inch HD (1920 x 1080) Anti-Glare Display,Not available,Not available,Not available,https://www.techlandbd.com/dell-inspiron-15-3583-4gb-%20ram-1tb-%20hdd-laptop
Dell Inspiron 14 7400 14.5 inch QHD Display Core i7 11th Gen 16GB RAM 512GB SSD Laptop with MX350 2GB graphics,Dell,"Intel Core i7-1165G7 Processor (12M Cache, 2.80 GHz up to 4.70 GHz)",16GB LPDDR4 3200MHz RAM,512GB M.2 PCIe NVMe SSD,"14.5-inch 16:10 QHD+ (2560 x 1600) IPS AG Non-Touch, 300nits, 100% sRGB",Not available,Not available,Not available,https://www.techlandbd.com/dell-inspiron-14-7400-laptop
Dell Inspiron 14 7420 14 Inch Full HD Touch Display Core i5 12th Gen 8GB RAM 512GB SSD 2 in 1 Laptop,Dell,"Processor 12th Gen Intel Core i5-1235U (12 MB cache, 10 cores, 12 threads, 3.30 GHz up to 4.40 GHz Turbo)",8GB LPDDR4 3200MHz RAM,512GB M.2 PCIe NVMe SSD,"14"", FHD+ 1920x1200, 60Hz, Touch, WVA, TrueLife, Narrow Border, Pen Support",Not available,Not available,Not available,https://www.techlandbd.com/dell-inspiron-14-7420-2-in-1-laptop
Dell Inspiron 15 5502 15.6 Inch Full HD Display Core i5 11th Gen 8GB RAM 512GB SSD Laptop,Dell,"Intel Core i5-1135G7 Processor( 8M Cache, 2.40GHz up to 4.20 GHz)",8GB DDR4 3200MHz RAM (Extra Ram Slot Available),512GB SSD,15.6-inch FHD (1920 x 1080) Anti-glare LED Backlight Non-touch Narrow Border WVA Display,Not available,Not available,Not available,https://www.techlandbd.com/dell-inspiron-15-5502-core-i5-laptop
Dell Inspiron 15 5505 15.6 inch Full HD Display Ryzen 7 4700U 8GB RAM 512GB SSD Laptop,Dell,"AMD Ryzen 7 4700U (8MB L3 Cache, 2.0 GHz to 4.1 GHz)","8GB DDR4 3200MHz RAM (EXTRA RAM SLOT AVAILAVLE, UPGRADABLE UP TO 32GB)",512GB M.2 PCIe NVMe SSD (EXTRA M.2 NVME PCIE SLOT AVAILAVLE),"15.6-inch, FHD 1920 x 1080, 60 Hz, anti-glare, LED backlight, a non-touch, narrow border",Not available,Not available,Not available,https://www.techlandbd.com/dell-inspiron-15-5505-ryzen-7-laptop
Dell Inspiron 15 5502 15.6 Inch Full HD Display Core i5 11th Gen 8GB RAM 512GB SSD Laptop with MX330 2GB Graphics,Dell,"Intel Core i5-1135G7 Processor( 8M Cache, 2.40GHz up to 4.20 GHz)",8 GB 3200MHz DDR4-SDRAM (Extra Ram Slot Available),512GB SSD,15.6-inch FHD (1920 x 1080) Anti-glare LED Backlight Non-touch Narrow Border WVA Display,Not available,Not available,Not available,https://www.techlandbd.com/dell-inspiron-15-5502-core-i5-mx330-2gb-graphics-laptop
Dell Latitude 3410 14-inch Full HD Display Core i5 10th Gen 8GB RAM 512GB SSD Laptop with windows 10 Pro,Dell,"Intel Core i5-10210U Processor (6M Cache, 1.60 GHz up to 4.20 GHz)",8GB DDR4 RAM,512GB M.2 PCIe NVMe SSD (2.5 inch 7200 RPM SATA HDD Slot Available),"14""FHD (1920 x 1080)VA Display, 16:9 Aspect Ratio, 220 cd/m2, 45% NTSC, 60 Hz, 500:1 Contrast Ratio, 35 ms Response Time, with 80 x 80° Viewing Angle (H x V)",Not available,Not available,Not available,https://www.techlandbd.com/dell-latitude-3410-win-10-pro-laptop
Dell Latitude 3410 14-inch Full HD Display Core i5 10th Gen 4GB RAM 1TB HDD Laptop,Dell,"Inte Core i5-10210U Processor (6M Cache, 1.60 GHz up to 4.20 GHz)",4GB DDR4 RAM,1TB 7200 RPM SATA HDD (M.2 SSD Slot Available),"14"" HD (1366 x 768) Anti-Glare Non-Touch, Camera & Microphone, WLAN Capable",Not available,Not available,Not available,https://www.techlandbd.com/dell-latitude-3410-laptop
Dell Latitude 3410 14-inch HD Display Core i3 10th Gen 4GB RAM 1TB HDD Laptop,Dell,"Intel Core i3-10110U Processor (4M cache, base 2.1GHz up to 4.1GHz)",4GB DDR4 2666MH RAM,1TB 7200 RPM SATA HDD (M.2 SSD Slot Available),"14"" HD (1366 x 768) Anti-Glare Non-Touch, Camera & Microphone, WLAN Capable",Not available,Not available,Not available,https://www.techlandbd.com/dell-latitude-3410-i3-laptop
Dell Latitude 3410 14-inch Full HD Display Core i7 10th Gen 8GB RAM 1TB HDD Laptop,Dell,1.8 GHz Intel Core i7-10510U Quad-Core (10th Gen),8GB DDR4 RAM,1TB HDD,"14""FHD (1920 x 1080)VA Display, 16:9 Aspect Ratio, 220 cd/m2, 45% NTSC, 60 Hz, 500:1 Contrast Ratio, 35 ms Response Time, with 80 x 80° Viewing Angle (H x V)",Not available,Not available,Not available,https://www.techlandbd.com/dell-latitude-3410-core-i7-10th-gen-fhd-laptop
DELL LATITUDE 15-3520 15.6 INCH HD DISPLAY INTEL CORE I5 1135G7 11TH GEN 8GB RAM 1TB HDD 256GB SSD LAPTOP,Dell,"Intel Core i5 1135G7 (8MB Cache, 2.40 GHz up to 4.20 GHz)",8GB DDR4 3200 MHz RAM,1TB HDD+256GB SSD,"15.6"" HD (1366 x 768) Display, Anti-Glare Non-Touch, Camera & Microphone, WLAN Capable",Not available,Not available,Not available,https://www.techlandbd.com/dell-latitude-15-3520-11th-gen-core-i5-laptop
Dell Inspiron 15 5510 15.6 inch Full HD Display Core i7 11th Gen 8GB RAM 512GB SSD Laptop,Dell,"Intel Core i7-11370H (12M Cache, 3.30 GHz up to 4.80 GHz, with IPU)",4GB+4GB (8GB) 3200MHz RAM,512GB M.2 PCIe NVMe SSD,15.6-inch FHD (1920 x 1080) Anti-glare LED Backlight Non-touch Narrow Border WVA Display,Not available,Not available,Not available,https://www.techlandbd.com/dell-inspiron-15-5510-laptop
DELL LATITUDE 15-3520 15.6 INCH HD DISPLAY INTEL CORE I5 1135G7 11TH GEN 8GB RAM 500GB SSD LAPTOP,Dell,"Intel Core i5 1135G7 (8MB Cache, 2.40 GHz up to 4.20 GHz)",8GB DDR4 3200 MHz RAM,500 GB SSD,"15.6"" HD (1366 x 768) Display, Anti-Glare Non-Touch, Camera & Microphone, WLAN Capable",Not available,Not available,Not available,https://www.techlandbd.com/dell-latitude-15-3520-11th-gen-intel-core-i5-laptop
